term,estimate,std.error,statistic,p.value,Drug,Model
CountryGreece,-0.19921903427181073,0.06562691232805891,-3.0356301584926806,0.002400335958484267,Ceftriaxone_I,Species+Country+Gender+Age
CountryGuatemala,1.5550126455884077,0.14179725578291566,10.96645091615209,5.540466789300226e-28,Ceftriaxone_I,Species+Country+Gender+Age
CountryHong Kong,-0.657314820031207,0.14674946041876716,-4.4791634541992895,7.493613650628188e-6,Ceftriaxone_I,Species+Country+Gender+Age
CountryHungary,-0.23680627522722672,0.07651507641395146,-3.0948969317640045,0.001968813001216744,Ceftriaxone_I,Species+Country+Gender+Age
CountryIndia,0.8371791333750856,0.10840791872923641,7.722490600212102,1.1407833490928031e-14,Ceftriaxone_I,Species+Country+Gender+Age
CountryItaly,0.10859873715785905,0.050551936044209364,2.148260692980894,0.031693051603099896,Ceftriaxone_I,Species+Country+Gender+Age
CountryJapan,-0.9516531849195184,0.10551380970783884,-9.019228739390481,1.8941812191252829e-19,Ceftriaxone_I,Species+Country+Gender+Age
CountryJordan,0.5848702002653248,0.12949238284581965,4.516637870211266,6.282921580383537e-6,Ceftriaxone_I,Species+Country+Gender+Age
"CountryKorea, South",0.2073964929735199,0.0732587868396662,2.8310118406332165,0.004640100326283015,Ceftriaxone_I,Species+Country+Gender+Age
CountryMexico,0.5057048049682269,0.06163868469185544,8.204341275229185,2.3185861492285196e-16,Ceftriaxone_I,Species+Country+Gender+Age
CountryMorocco,0.4340846815630179,0.130199604650871,3.3339938529537925,8.560854967384898e-4,Ceftriaxone_I,Species+Country+Gender+Age
CountryNetherlands,-1.408815993805225,0.10236753694554955,-13.762331651630829,4.29449637697914e-43,Ceftriaxone_I,Species+Country+Gender+Age
CountryPakistan,1.2652676551292894,0.12086100769728209,10.46878293699468,1.2017814195317713e-25,Ceftriaxone_I,Species+Country+Gender+Age
CountryPanama,0.3387744132609146,0.11357560296533764,2.9828097268768703,0.002856154957639184,Ceftriaxone_I,Species+Country+Gender+Age
CountryPhilippines,0.15616968337621387,0.07219533368581789,2.16315481075049,0.030529274596632454,Ceftriaxone_I,Species+Country+Gender+Age
CountryPoland,0.22145388601850424,0.08246944915399126,2.6852839238078814,0.0072468215804788235,Ceftriaxone_I,Species+Country+Gender+Age
CountryPortugal,-0.19611923722860222,0.06324901800653575,-3.1007475437537466,0.0019303279014263278,Ceftriaxone_I,Species+Country+Gender+Age
CountryRussia,0.6053423349924434,0.07815374748167557,7.745531781881295,9.518264064700521e-15,Ceftriaxone_I,Species+Country+Gender+Age
CountrySaudi Arabia,0.3198399722390305,0.15451237668740672,2.0699958093719397,0.03845273688923518,Ceftriaxone_I,Species+Country+Gender+Age
CountrySerbia,1.344121142955278,0.23218515698241865,5.789005466258364,7.08043939090805e-9,Ceftriaxone_I,Species+Country+Gender+Age
CountrySingapore,-0.40092568277821,0.16160052602105665,-2.480967684015887,0.013102625140480814,Ceftriaxone_I,Species+Country+Gender+Age
CountrySouth Africa,-0.31087209830312384,0.07314017177838508,-4.250360516585429,2.1342671176252203e-5,Ceftriaxone_I,Species+Country+Gender+Age
CountrySpain,-0.6309037945909503,0.05162939993224774,-12.21985526500159,2.4351786554066017e-34,Ceftriaxone_I,Species+Country+Gender+Age
CountrySweden,-1.3343802691524895,0.15552981334297833,-8.579578670295707,9.522127721120813e-18,Ceftriaxone_I,Species+Country+Gender+Age
CountrySwitzerland,-1.1805403324796926,0.09721028717720125,-12.144191389206851,6.158845446477138e-34,Ceftriaxone_I,Species+Country+Gender+Age
CountryThailand,0.2693590097657599,0.07700533920979286,3.4979264104261643,4.6889049195150055e-4,Ceftriaxone_I,Species+Country+Gender+Age
CountryTurkey,0.2160740736190631,0.07742004237650339,2.790931998826192,0.005255651282047153,Ceftriaxone_I,Species+Country+Gender+Age
CountryUnited Kingdom,-1.0543933144440427,0.07305481306106204,-14.43290688544696,3.212509363570571e-47,Ceftriaxone_I,Species+Country+Gender+Age
CountryUnited States,-1.0684448999993015,0.04845326223814047,-22.05104157379654,9.335044223557513e-108,Ceftriaxone_I,Species+Country+Gender+Age
CountryVenezuela,-0.21008802592677034,0.07589194616104386,-2.7682519233458627,0.005635787307158498,Ceftriaxone_I,Species+Country+Gender+Age
CountryVietnam,1.372003750000017,0.2371984864153995,5.784201116685301,7.285773523677638e-9,Ceftriaxone_I,Species+Country+Gender+Age
GenderMale,0.14877568951056433,0.014539517519278622,10.232505261147471,1.4180273689900781e-24,Ceftriaxone_I,Species+Country+Gender+Age
`Age Group`19 to 64 Years,0.09588176478456918,0.03354522986488311,2.8582831350618703,0.004259401463341294,Ceftriaxone_I,Species+Country+Gender+Age
`Age Group`65 to 84 Years,0.269324957835476,0.03392461713107446,7.938924020715866,2.039426481961576e-15,Ceftriaxone_I,Species+Country+Gender+Age
`Age Group`85 and Over,0.2868005274341943,0.04068368086242647,7.049522593691117,1.7953268271286901e-12,Ceftriaxone_I,Species+Country+Gender+Age
SpeciesAnaerococcus vaginalis,-2.236725843214694,1.0790577590198298,-2.0728508965511176,0.038186158040184624,Clindamycin_I,Species+Country+Gender+Age
SpeciesBacteroides pyogenes,-3.236515738798426,1.394508001234579,-2.3209015193409357,0.02029215953929061,Clindamycin_I,Species+Country+Gender+Age
SpeciesClostridium butyricum,-3.152759471803577,1.3940540180869492,-2.2615762595269353,0.023723596163149417,Clindamycin_I,Species+Country+Gender+Age
SpeciesClostridium clostridiiformis,-2.9791637293967015,1.1819258523355822,-2.5206012065051544,0.011715454262073032,Clindamycin_I,Species+Country+Gender+Age
SpeciesClostridium hathewayi,-2.359865475724823,1.0165497871254352,-2.3214460379731823,0.020262783275124194,Clindamycin_I,Species+Country+Gender+Age
SpeciesClostridium innocuum,-1.9398790987720886,0.9728292714886345,-1.994059138253173,0.046145592060281716,Clindamycin_I,Species+Country+Gender+Age
SpeciesClostridium perfringens,-2.5599649366137176,0.9413034897406205,-2.719595714363202,0.006536177553042916,Clindamycin_I,Species+Country+Gender+Age
SpeciesClostridium sordellii,-2.6231121329847875,1.116438718378474,-2.3495352586791505,0.018796863771009018,Clindamycin_I,Species+Country+Gender+Age
SpeciesParvimonas micra,-3.34675059581009,0.9760168519657137,-3.428988535463993,6.058351180821674e-4,Clindamycin_I,Species+Country+Gender+Age
SpeciesPeptostreptococcus anaerobius,-3.207514514402918,0.9802450707615886,-3.272155719090616,0.0010673077347827895,Clindamycin_I,Species+Country+Gender+Age
SpeciesPrevotella melaninogenica,-2.412329087010029,0.9835077590142696,-2.4527809413804826,0.014175663586837493,Clindamycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus caprae,-2.4787888328092746,1.0018639424253777,-2.474177109127673,0.013354347545646737,Clindamycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus Coagulase Negative,-2.4308339354227195,0.9445279517628988,-2.5735966107574995,0.010064754297979756,Clindamycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus lugdunensis,-2.9597146120418594,0.9464747962147343,-3.127092896587143,0.0017654413395086798,Clindamycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus saprophyticus,-2.811279633062425,0.9667421457889859,-2.9079932485699787,0.003637561907265893,Clindamycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus sciuri,-2.1708710678221235,1.0343551928338794,-2.098767505458613,0.03583740061039727,Clindamycin_I,Species+Country+Gender+Age
SpeciesStaphylococcus warneri,-3.355744931866595,0.9999843149452939,-3.3557975677350274,7.913647099598339e-4,Clindamycin_I,Species+Country+Gender+Age
SpeciesStreptococcus anginosus,-2.5554418752464056,0.9388521996869992,-2.721878775059968,0.006491194910547106,Clindamycin_I,Species+Country+Gender+Age
SpeciesStreptococcus constellatus,-2.515960313651892,0.9770393951927718,-2.5750858420150893,0.010021521123698699,Clindamycin_I,Species+Country+Gender+Age
SpeciesStreptococcus dysgalactiae,-2.5764489185231856,0.9337344467082579,-2.75929513750518,0.005792619357858731,Clindamycin_I,Species+Country+Gender+Age
SpeciesStreptococcus intermedius,-2.947115698208201,1.4026787290044265,-2.1010625150778206,0.03563547887287356,Clindamycin_I,Species+Country+Gender+Age
SpeciesStreptococcus oralis,-2.171696909825392,1.0737633580672514,-2.0225097955795355,0.043123712661617214,Clindamycin_I,Species+Country+Gender+Age
SpeciesStreptococcus pyogenes,-3.2846064324219837,0.9315010459717147,-3.5261435793618228,4.2165830333381065e-4,Clindamycin_I,Species+Country+Gender+Age
SpeciesStreptococcus salivarius,-2.88251598379589,1.1993599037473401,-2.4033786478851034,0.016244357550145454,Clindamycin_I,Species+Country+Gender+Age
CountryAustralia,0.2922448536433712,0.09974328223059314,2.9299702908085594,0.003389944126178797,Clindamycin_I,Species+Country+Gender+Age
CountryAustria,1.1111525777856135,0.10940453089313538,10.156367096633042,3.1042860512826793e-24,Clindamycin_I,Species+Country+Gender+Age
CountryBelgium,0.7189666980106085,0.08796846666663144,8.173004773804132,3.008020753974809e-16,Clindamycin_I,Species+Country+Gender+Age
CountryBrazil,1.3069780446860138,0.0999426125899559,13.07728516211876,4.440169655303595e-39,Clindamycin_I,Species+Country+Gender+Age
CountryCanada,0.39608362469058545,0.12344658031471037,3.208542704713438,0.0013340949530719888,Clindamycin_I,Species+Country+Gender+Age
CountryChile,1.6325257496564902,0.09167026809926246,17.80867214099077,6.052881154187761e-71,Clindamycin_I,Species+Country+Gender+Age
CountryChina,2.3953258476791524,0.08373026430265296,28.607647039318582,5.397298616602942e-180,Clindamycin_I,Species+Country+Gender+Age
CountryColombia,0.2331235580652868,0.11506730749034653,2.025975606362776,0.04276728446128652,Clindamycin_I,Species+Country+Gender+Age
CountryCosta Rica,1.031730185152883,0.2543550400945025,4.05626004017674,4.986474133068262e-5,Clindamycin_I,Species+Country+Gender+Age
CountryCroatia,0.6331612617623611,0.18020827208685503,3.5134972131423368,4.4224905294152717e-4,Clindamycin_I,Species+Country+Gender+Age
CountryCzech Republic,1.3033903354162752,0.0882682225217688,14.766246540138857,2.418097286920912e-49,Clindamycin_I,Species+Country+Gender+Age
CountryDenmark,0.47285532646238976,0.10886581701831057,4.343469230409196,1.4025012898715513e-5,Clindamycin_I,Species+Country+Gender+Age
CountryFrance,0.6443040086911912,0.08438873792726029,7.6349525365168445,2.259036342806838e-14,Clindamycin_I,Species+Country+Gender+Age
CountryGermany,0.8724665012969482,0.08369316526776749,10.424584833248728,1.9149379455999586e-25,Clindamycin_I,Species+Country+Gender+Age
CountryGreece,1.4078652333317527,0.09003529501652179,15.63681479661287,4.086641147067003e-55,Clindamycin_I,Species+Country+Gender+Age
CountryGuatemala,1.794039815432272,0.17840256121713088,10.056132620477209,8.632302051846533e-24,Clindamycin_I,Species+Country+Gender+Age
CountryHong Kong,1.4114742293130849,0.1381080733303341,10.220070378775375,1.612237832834825e-24,Clindamycin_I,Species+Country+Gender+Age
CountryHungary,1.4742247556172785,0.08692418835174469,16.959890952927015,1.6264601210940006e-64,Clindamycin_I,Species+Country+Gender+Age
CountryIreland,0.4444863073889026,0.15230842920293683,2.9183303229834108,0.0035191133970331836,Clindamycin_I,Species+Country+Gender+Age
CountryIsrael,0.900135519495764,0.09140782977977992,9.847466258244767,7.029367933726619e-23,Clindamycin_I,Species+Country+Gender+Age
CountryItaly,0.48445884267438033,0.08860146121592168,5.467842584376284,4.5554616452438794e-8,Clindamycin_I,Species+Country+Gender+Age
CountryJapan,1.6783983637225048,0.09697331258288326,17.307837785658553,4.105449411955209e-67,Clindamycin_I,Species+Country+Gender+Age
CountryJordan,0.9839048807705103,0.2779664654434501,3.5396531707551513,4.006531946859197e-4,Clindamycin_I,Species+Country+Gender+Age
CountryKenya,0.5754053652506887,0.20152864364577674,2.855203879911326,0.00430092094502224,Clindamycin_I,Species+Country+Gender+Age
"CountryKorea, South",1.84146478395514,0.08899124880048966,20.692650218714626,4.034189506045456e-95,Clindamycin_I,Species+Country+Gender+Age
CountryKuwait,1.0219495773668112,0.09202000017001848,11.1057332697091,1.1764769234823076e-28,Clindamycin_I,Species+Country+Gender+Age
CountryLithuania,-0.7046512968066655,0.3223672314127111,-2.185865150495196,0.02882547254085083,Clindamycin_I,Species+Country+Gender+Age
CountryMalaysia,0.7197210806564294,0.12448401623489308,5.781634481477232,7.397830788892143e-9,Clindamycin_I,Species+Country+Gender+Age
CountryMexico,1.982462380381588,0.08727615660428191,22.714822209349272,3.1975623524579592e-114,Clindamycin_I,Species+Country+Gender+Age
CountryMorocco,-1.6149777071143676,0.588987005420628,-2.741958128534641,0.0061074126414172435,Clindamycin_I,Species+Country+Gender+Age
CountryNigeria,-0.8375680479238649,0.29749247974891,-2.815425951710746,0.0048712621403144895,Clindamycin_I,Species+Country+Gender+Age
CountryPakistan,1.2954909933267689,0.36889089417365467,3.5118540841968278,4.4499224551042526e-4,Clindamycin_I,Species+Country+Gender+Age
CountryPanama,0.8764921648787463,0.2376140670138299,3.6887216985673312,2.2538358605433918e-4,Clindamycin_I,Species+Country+Gender+Age
CountryPhilippines,0.5927573041496416,0.09624906377549537,6.158577350240733,7.340133123106601e-10,Clindamycin_I,Species+Country+Gender+Age
CountryPoland,1.5450311385362576,0.09589698077861648,16.11136373628955,2.1228986774291438e-58,Clindamycin_I,Species+Country+Gender+Age
CountryRussia,0.757415760524947,0.09055784384418207,8.363889072140353,6.068397878352387e-17,Clindamycin_I,Species+Country+Gender+Age
CountrySerbia,1.4663525616000193,0.5545469727908184,2.6442350847583556,0.008187576948707977,Clindamycin_I,Species+Country+Gender+Age
CountrySouth Africa,0.9591111918264763,0.09772431498629636,9.814458069733925,9.756078090306446e-23,Clindamycin_I,Species+Country+Gender+Age
CountrySpain,0.5315518514188043,0.08480170215914976,6.2681743159025975,3.653057141910151e-10,Clindamycin_I,Species+Country+Gender+Age
CountryTaiwan,2.178672052656997,0.08854478403477781,24.60531217515058,1.1081866813865506e-133,Clindamycin_I,Species+Country+Gender+Age
CountryThailand,1.9953394917287006,0.08994702961214124,22.183495111875995,4.957421220264798e-109,Clindamycin_I,Species+Country+Gender+Age
CountryTurkey,0.5122307605520698,0.10294513892815216,4.975764430310476,6.499064623981984e-7,Clindamycin_I,Species+Country+Gender+Age
CountryUkraine,0.608865856736877,0.27451454968996236,2.2179729905920547,0.026556674066856314,Clindamycin_I,Species+Country+Gender+Age
CountryUnited States,0.7789921716719902,0.08103024047724895,9.613598171298895,7.005708814674031e-22,Clindamycin_I,Species+Country+Gender+Age
CountryVenezuela,0.2547922784764601,0.10726558570636699,2.37534039271401,0.01753277316800624,Clindamycin_I,Species+Country+Gender+Age
GenderMale,0.08272839165890218,0.016537390528900263,5.00250577709515,5.658988567053197e-7,Clindamycin_I,Species+Country+Gender+Age
`Age Group`19 to 64 Years,0.18055117506023963,0.03670477095190194,4.919011081606653,8.698254563234722e-7,Clindamycin_I,Species+Country+Gender+Age
`Age Group`65 to 84 Years,0.3632663865244212,0.037805924179970696,9.6087159460812,7.345932242226692e-22,Clindamycin_I,Species+Country+Gender+Age
`Age Group`85 and Over,0.34570132532524267,0.04751337310613419,7.275874195524356,3.441842300943048e-13,Clindamycin_I,Species+Country+Gender+Age
CountryAustralia,0.22973920780654802,0.06816945453130228,3.3701194968643264,7.513559328490173e-4,Erythromycin_I,Species+Country+Gender+Age
CountryAustria,0.6333083650020543,0.0848800491389695,7.461215814863313,8.572769819830249e-14,Erythromycin_I,Species+Country+Gender+Age
CountryBelgium,0.5170135678654593,0.06398066714957679,8.08077800528029,6.435486867956869e-16,Erythromycin_I,Species+Country+Gender+Age
CountryBrazil,1.1783958644313,0.07598045736908168,15.509196775522678,3.006158815736849e-54,Erythromycin_I,Species+Country+Gender+Age
CountryCanada,0.6225982049430563,0.08572584093537097,7.262666637617884,3.7953250453288885e-13,Erythromycin_I,Species+Country+Gender+Age
CountryChile,0.9659370732242076,0.06972487617853423,13.853550212851934,1.210768246070211e-43,Erythromycin_I,Species+Country+Gender+Age
CountryChina,2.074859532795341,0.06290422492661112,32.9844225124152,1.3585855171374746e-238,Erythromycin_I,Species+Country+Gender+Age
CountryCosta Rica,0.5605462461746537,0.19749716956483654,2.8382495172450124,0.00453617070168657,Erythromycin_I,Species+Country+Gender+Age
CountryCroatia,0.4325392564886711,0.13307418762730067,3.2503618034481545,0.001152582714527303,Erythromycin_I,Species+Country+Gender+Age
CountryCzech Republic,0.7288009184087285,0.06770915326156772,10.76369860354467,5.10780912710971e-27,Erythromycin_I,Species+Country+Gender+Age
CountryDenmark,-0.2261758010089553,0.08228728586902093,-2.7486117523546216,0.005984822951678198,Erythromycin_I,Species+Country+Gender+Age
CountryDominican Republic,1.7247544827979373,0.26889397701373746,6.4142548001728645,1.4151335439288336e-10,Erythromycin_I,Species+Country+Gender+Age
CountryFrance,0.2693399841597326,0.059542657452899855,4.523479395806093,6.083124385894167e-6,Erythromycin_I,Species+Country+Gender+Age
CountryGermany,0.3615656481761539,0.060295641791320125,5.996546971462922,2.0155732879095064e-9,Erythromycin_I,Species+Country+Gender+Age
CountryGreece,0.7954228163413207,0.06675429085685082,11.915680717019983,9.806199953916552e-33,Erythromycin_I,Species+Country+Gender+Age
CountryGuatemala,0.9547681804824228,0.15503321825807123,6.158474881770807,7.344883089269805e-10,Erythromycin_I,Species+Country+Gender+Age
CountryHong Kong,1.380036574051234,0.11631932452779911,11.864207255789381,1.8161453067058685e-32,Erythromycin_I,Species+Country+Gender+Age
CountryHungary,0.9808702559283587,0.06557080176504566,14.958948640631673,1.3616012232212208e-50,Erythromycin_I,Species+Country+Gender+Age
CountryIndia,0.8129646680080062,0.2429492177005351,3.3462329111513562,8.191755548613611e-4,Erythromycin_I,Species+Country+Gender+Age
CountryIreland,0.7417732783037158,0.1041385498507264,7.1229461075363885,1.056441367825142e-12,Erythromycin_I,Species+Country+Gender+Age
CountryIsrael,0.6763195062027939,0.06532125400154537,10.353743456713087,4.0243597900866167e-25,Erythromycin_I,Species+Country+Gender+Age
CountryItaly,0.7619943002710595,0.06026819518585396,12.643390065377524,1.2169169292928018e-36,Erythromycin_I,Species+Country+Gender+Age
CountryJapan,1.6810192336770904,0.07794851397131353,21.565763707769158,3.76649669897043e-103,Erythromycin_I,Species+Country+Gender+Age
CountryJordan,1.4371172088532995,0.22082062293028037,6.508075150693874,7.611983815025183e-11,Erythromycin_I,Species+Country+Gender+Age
CountryKenya,0.681608088478623,0.1447999851827707,4.707238661787691,2.510948740307462e-6,Erythromycin_I,Species+Country+Gender+Age
"CountryKorea, South",1.3703494772572404,0.06755511293574995,20.28491135172177,1.7477772458363464e-91,Erythromycin_I,Species+Country+Gender+Age
CountryKuwait,0.7259302059275595,0.06640472115557473,10.931906546626875,8.112577565607653e-28,Erythromycin_I,Species+Country+Gender+Age
CountryMalaysia,0.8585987626134448,0.09011447964490386,9.527866842229502,1.605481810201517e-21,Erythromycin_I,Species+Country+Gender+Age
CountryMexico,1.149271454228726,0.06483171760872938,17.726993771239837,2.5954638154691534e-70,Erythromycin_I,Species+Country+Gender+Age
CountryNetherlands,-0.3886336492651694,0.09867784740650179,-3.938408259598524,8.20239442623459e-5,Erythromycin_I,Species+Country+Gender+Age
CountryNigeria,-0.36459537868820036,0.15150180901441265,-2.406541420594626,0.016104377681108947,Erythromycin_I,Species+Country+Gender+Age
CountryPakistan,1.2946443531250538,0.33637025883717325,3.8488668932878287,1.186654626696465e-4,Erythromycin_I,Species+Country+Gender+Age
CountryPhilippines,-0.29010111091631063,0.07247619600926777,-4.002708846353007,6.26213474623751e-5,Erythromycin_I,Species+Country+Gender+Age
CountryPoland,0.8538368276481129,0.07373487365139406,11.579823567405949,5.215328077844725e-31,Erythromycin_I,Species+Country+Gender+Age
CountryPortugal,0.8765546977927434,0.06270185745370899,13.97972457897087,2.0728864609084444e-44,Erythromycin_I,Species+Country+Gender+Age
CountryRomania,0.9463216252158642,0.09554085995609236,9.904889129643216,3.964094858556549e-23,Erythromycin_I,Species+Country+Gender+Age
CountryRussia,0.2661576221721563,0.06372428912446858,4.17670602260133,2.9576086547808565e-5,Erythromycin_I,Species+Country+Gender+Age
CountrySaudi Arabia,1.0911153691463416,0.23584948010431897,4.626320857963004,3.722185215299208e-6,Erythromycin_I,Species+Country+Gender+Age
CountrySerbia,1.1485175108334325,0.5301805534402886,2.166276192856975,0.030290087827535596,Erythromycin_I,Species+Country+Gender+Age
CountrySouth Africa,0.6977915629822731,0.07134984157720893,9.779861420255298,1.373985407644205e-22,Erythromycin_I,Species+Country+Gender+Age
CountrySpain,0.6851898916427972,0.05881490755679396,11.649935706880967,2.296320033771712e-31,Erythromycin_I,Species+Country+Gender+Age
CountryTaiwan,1.6506592227396484,0.06847077621563176,24.107499782700078,2.0856725204927003e-128,Erythromycin_I,Species+Country+Gender+Age
CountryThailand,1.073120666272275,0.0690984899084883,15.530305621634854,2.163462659689548e-54,Erythromycin_I,Species+Country+Gender+Age
CountryTurkey,0.5034625719731036,0.0721020705892164,6.982636807220923,2.896906358921026e-12,Erythromycin_I,Species+Country+Gender+Age
CountryUkraine,0.528032812692793,0.19042317808522985,2.7729440186974266,0.005555167630677267,Erythromycin_I,Species+Country+Gender+Age
CountryUnited Kingdom,0.36700023764332823,0.06746785299961797,5.43963119213837,5.339098095567176e-8,Erythromycin_I,Species+Country+Gender+Age
CountryUnited States,1.3736951454091293,0.05489496799481294,25.024063144347412,3.3456295029210664e-138,Erythromycin_I,Species+Country+Gender+Age
CountryVenezuela,0.7549164222562609,0.07077032982630257,10.66713160881282,1.4503463485270034e-26,Erythromycin_I,Species+Country+Gender+Age
GenderMale,0.05451276086162329,0.014107558671922192,3.8640818109881927,1.1150784721673366e-4,Erythromycin_I,Species+Country+Gender+Age
`Age Group`13 to 18 Years,-0.12916680193988986,0.05311865833709904,-2.4316653692602284,0.015029585680419365,Erythromycin_I,Species+Country+Gender+Age
`Age Group`65 to 84 Years,0.13713238760035626,0.03128391552046873,4.38347902808496,1.1679889751359032e-5,Erythromycin_I,Species+Country+Gender+Age
`Age Group`85 and Over,0.2266820792256893,0.03956477676477625,5.7293910837252575,1.0079177968897777e-8,Erythromycin_I,Species+Country+Gender+Age
CountryAustralia,-0.9517910774890666,0.05067075616590155,-18.78383409895837,1.0241091990853189e-78,Levofloxacin_I,Species+Country+Gender+Age
CountryBelgium,-0.11141818573409062,0.037066146734371336,-3.0059284697854185,0.002647712745376507,Levofloxacin_I,Species+Country+Gender+Age
CountryBrazil,0.3279474292999648,0.0421106934608321,7.787747062512625,6.821456540057723e-15,Levofloxacin_I,Species+Country+Gender+Age
CountryCanada,-0.47850138068395465,0.045388248752311615,-10.542406764693354,5.507118193627984e-26,Levofloxacin_I,Species+Country+Gender+Age
CountryChile,0.6009183932086807,0.041804998640993046,14.374319166211706,7.500400939593674e-47,Levofloxacin_I,Species+Country+Gender+Age
CountryChina,0.5560718027896676,0.03489628851099822,15.934984106244169,3.6229282742540966e-57,Levofloxacin_I,Species+Country+Gender+Age
CountryColombia,-0.3903589850944965,0.04638286344348719,-8.416017384741874,3.8949953378658624e-17,Levofloxacin_I,Species+Country+Gender+Age
CountryCosta Rica,-0.8629409883354496,0.1563693232805654,-5.51860793556751,3.4169557427222384e-8,Levofloxacin_I,Species+Country+Gender+Age
CountryCroatia,0.39473146941901643,0.05426674764341872,7.2739105725067,3.4922722307465935e-13,Levofloxacin_I,Species+Country+Gender+Age
CountryCzech Republic,-0.08699075357618549,0.04105587553641531,-2.1188381063516073,0.0341041511151547,Levofloxacin_I,Species+Country+Gender+Age
CountryDenmark,-1.1901124397984255,0.06324925492354365,-18.81622860596612,5.560438722083271e-79,Levofloxacin_I,Species+Country+Gender+Age
CountryFinland,-1.1471537277606845,0.1196972524790077,-9.583793311896365,9.354469248104287e-22,Levofloxacin_I,Species+Country+Gender+Age
CountryFrance,-0.33346538806984893,0.03384239842277735,-9.853479765352942,6.621105852349792e-23,Levofloxacin_I,Species+Country+Gender+Age
CountryGermany,-0.24460302099455697,0.033783423991289765,-7.240326529887021,4.476057636003275e-13,Levofloxacin_I,Species+Country+Gender+Age
CountryGreece,0.37754742198842356,0.03855701981009389,9.791924371955348,1.2195240099552697e-22,Levofloxacin_I,Species+Country+Gender+Age
CountryGuatemala,0.7244426988943237,0.06823161424522822,10.617405244006632,2.473408514058502e-26,Levofloxacin_I,Species+Country+Gender+Age
CountryHong Kong,-0.24341455468725287,0.07485519021664154,-3.2518059734104825,0.00114674274096909,Levofloxacin_I,Species+Country+Gender+Age
CountryHungary,0.3158915588144737,0.04109217556544142,7.687389496119525,1.501674474760513e-14,Levofloxacin_I,Species+Country+Gender+Age
CountryIndia,1.2929583124266746,0.06050373012002782,21.36989421745887,2.5470927079189456e-101,Levofloxacin_I,Species+Country+Gender+Age
CountryIreland,-0.3113643293963346,0.05695258692970551,-5.467079656638603,4.5751048719022505e-8,Levofloxacin_I,Species+Country+Gender+Age
CountryIsrael,0.243033884187573,0.04179528489548056,5.814863681282214,6.068331737875752e-9,Levofloxacin_I,Species+Country+Gender+Age
CountryItaly,0.5352913836037054,0.03241106774332785,16.51569728719908,2.8287261662144673e-61,Levofloxacin_I,Species+Country+Gender+Age
CountryJordan,0.2608661722257741,0.09519390451354606,2.7403663455011755,0.006137073675534997,Levofloxacin_I,Species+Country+Gender+Age
CountryKenya,0.285763085546459,0.10464267081276651,2.730846635764534,0.006317186117039219,Levofloxacin_I,Species+Country+Gender+Age
"CountryKorea, South",0.5768621878444998,0.04161382260949345,13.86227343875155,1.0722361117133124e-43,Levofloxacin_I,Species+Country+Gender+Age
CountryKuwait,0.29685898987373827,0.04282697839159493,6.931588475828562,4.16141054251238e-12,Levofloxacin_I,Species+Country+Gender+Age
CountryLatvia,-0.22497906422784292,0.08065915623098187,-2.7892563565080604,0.005282922954523174,Levofloxacin_I,Species+Country+Gender+Age
CountryLithuania,-0.2033034023587277,0.086085206824676,-2.361653178957706,0.018193653968257388,Levofloxacin_I,Species+Country+Gender+Age
CountryMexico,0.6721869468560966,0.03682095293091696,18.25555542023168,1.869004261558528e-74,Levofloxacin_I,Species+Country+Gender+Age
CountryMorocco,0.3118781448244108,0.07956000977905535,3.92003653205325,8.853554679568874e-5,Levofloxacin_I,Species+Country+Gender+Age
CountryNetherlands,-0.8856709186091876,0.05777885388682806,-15.328634249892856,4.922273102749276e-53,Levofloxacin_I,Species+Country+Gender+Age
CountryNigeria,1.039755905098702,0.07156276444984928,14.529286467508618,7.903943867210442e-48,Levofloxacin_I,Species+Country+Gender+Age
CountryPakistan,1.005227619199234,0.0922467881840081,10.897155759982333,1.1891653299283403e-27,Levofloxacin_I,Species+Country+Gender+Age
CountryPanama,0.645997974509108,0.07669416584245588,8.423039320045651,3.668412901916027e-17,Levofloxacin_I,Species+Country+Gender+Age
CountryPhilippines,-0.1585642031265204,0.0437655765993866,-3.6230347100863454,2.9116673236320343e-4,Levofloxacin_I,Species+Country+Gender+Age
CountryPoland,0.5229009710676803,0.04625481507394807,11.30479000362909,1.2425105120479656e-29,Levofloxacin_I,Species+Country+Gender+Age
CountryPortugal,0.2788378860715193,0.03759546314454891,7.416796143710998,1.1998741120874625e-13,Levofloxacin_I,Species+Country+Gender+Age
CountryRomania,0.46541993662271386,0.05426065396308745,8.577484837158998,9.697015845399074e-18,Levofloxacin_I,Species+Country+Gender+Age
CountryRussia,0.6590614984800698,0.03834537639181264,17.187508912307617,3.293838643704537e-66,Levofloxacin_I,Species+Country+Gender+Age
CountrySaudi Arabia,0.34845156276042694,0.10632604369517876,3.27719861146519,0.001048425929736662,Levofloxacin_I,Species+Country+Gender+Age
CountrySerbia,0.9112306154825431,0.17612291521980225,5.173833367142049,2.2933937156361631e-7,Levofloxacin_I,Species+Country+Gender+Age
CountrySingapore,-0.38595471745953736,0.1128240852880046,-3.4208539468706145,6.24248467683433e-4,Levofloxacin_I,Species+Country+Gender+Age
