term,estimate,std.error,statistic,p.value,Drug,Model
SpeciesPseudomonas mosselii,0.5247815971240378,2880.6444254986486,1.8217506905011244e-4,0.9998546453258457,Levofloxacin_I,Species+Country+Gender+Age
SpeciesPseudomonas nitroreducens,0.22339720608515393,2664.958806062902,8.382763950306291e-5,0.9999331152207503,Levofloxacin_I,Species+Country+Gender+Age
SpeciesPseudomonas otitidis,0.32635453212103666,2762.0099731159257,1.1815834674661367e-4,0.9999057232796202,Levofloxacin_I,Species+Country+Gender+Age
SpeciesPseudomonas pseudoalcaligenes,-0.6769672103235923,3393.191833666476,-1.9950749722042764e-4,0.9998408160492595,Levofloxacin_I,Species+Country+Gender+Age
SpeciesPseudomonas putida,15.03165382671895,2399.1532149955465,0.006265399697178929,0.9950009670207511,Levofloxacin_I,Species+Country+Gender+Age
SpeciesPseudomonas putida/fluorescens Group,0.0160919611281188,3393.1918352397734,4.7424259839944154e-6,0.9999962160915267,Levofloxacin_I,Species+Country+Gender+Age
SpeciesPseudomonas spp,0.09023075696829004,2668.6839803427683,3.3810956124037104e-5,0.9999730227601278,Levofloxacin_I,Species+Country+Gender+Age
SpeciesPseudomonas stutzeri,-0.1000163211146653,2586.5960844401657,-3.866715863227346e-5,0.9999691480711249,Levofloxacin_I,Species+Country+Gender+Age
SpeciesRaoultella ornithinolytica,13.979869697564109,2399.153191980069,0.005827001687218748,0.9953507516280675,Levofloxacin_I,Species+Country+Gender+Age
SpeciesRaoultella planticola,12.899832927948871,2399.1533912319514,0.005376827082042004,0.9957099333563058,Levofloxacin_I,Species+Country+Gender+Age
SpeciesRaoultella terrigena,-0.39252085254138724,2899.6398696189276,-1.3536882861007584e-4,0.9998919913019679,Levofloxacin_I,Species+Country+Gender+Age
SpeciesSalmonella spp,-0.6203416641828,2926.9096997898696,-2.1194424420655544e-4,0.9998308929610626,Levofloxacin_I,Species+Country+Gender+Age
SpeciesSerratia ficaria,0.3225126506002912,2519.1684505077765,1.2802345573011757e-4,0.9998978520615314,Levofloxacin_I,Species+Country+Gender+Age
SpeciesSerratia fonticola,14.796482214965767,2399.1534121451814,0.00616737643372944,0.9950791767580628,Levofloxacin_I,Species+Country+Gender+Age
SpeciesSerratia grimesii,-0.10282706296411363,2927.029277187868,-3.5130179177061166e-5,0.9999719701724221,Levofloxacin_I,Species+Country+Gender+Age
SpeciesSerratia liquefaciens,12.303987540594973,2399.1532284611176,0.005128470909916448,0.9959080901774915,Levofloxacin_I,Species+Country+Gender+Age
SpeciesSerratia marcescens,14.051657466265096,2399.153175683397,0.005856923854919139,0.9953268775998307,Levofloxacin_I,Species+Country+Gender+Age
SpeciesSerratia odorifera,13.35741596141124,2399.1533936816095,0.0055675539532358456,0.995557757609139,Levofloxacin_I,Species+Country+Gender+Age
SpeciesSerratia plymuthica,0.20564135487474838,2617.38799170473,7.856739448888974e-5,0.9999373122890193,Levofloxacin_I,Species+Country+Gender+Age
SpeciesSerratia rubidaea,13.94664097676406,2399.1532895649975,0.005813151263582993,0.9953618024800811,Levofloxacin_I,Species+Country+Gender+Age
SpeciesSerratia ureilytica,14.782995290757839,2399.1531921476844,0.006161755464028678,0.9950836615577876,Levofloxacin_I,Species+Country+Gender+Age
"SpeciesSerratia, non-speciated",13.09657578620231,2399.1532497083476,0.005458832522597042,0.9956445034416886,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus argenteus,-0.04534675082547929,2764.5377504405214,-1.6403013783499033e-5,0.9999869122885521,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus aureus,15.961714615994186,2399.1531754060898,0.006653061913519734,0.9946916637778529,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus auricularis,-0.022003395096691945,2743.1451921909324,-8.021228755710876e-6,0.9999935999854173,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus capitis,15.86632219377463,2399.153177939692,0.006613301034575903,0.994723387671365,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus caprae,14.33916655780562,2399.1532097408435,0.005976761508846923,0.9952312626597238,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus Coagulase Negative,16.44049863596693,2399.1531803460302,0.006852625655855669,0.9945324385796588,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus cohnii,14.192157126267752,2399.1532342474866,0.0059154858988068075,0.9952801526586265,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus condimenti,0.16351914915523125,3393.191834191654,4.819036386552714e-5,0.9999615496527071,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus epidermidis,16.82386590041532,2399.1531755106994,0.007012418411689818,0.9944049454706736,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus haemolyticus,17.80230098181192,2399.1531757001517,0.007420243593499037,0.9940795565293516,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus hominis,15.975345881672194,2399.153176856029,0.006658743608278939,0.9946871305417401,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus intermedius,-0.1480560714358272,2587.3872288438674,-5.72222316726761e-5,0.9999543432648386,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus lugdunensis,12.630781308220833,2399.153199124371,0.005264683102700879,0.9957994100393912,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus pasteuri,-0.15386367586067576,2536.951126513656,-6.064905005565448e-5,0.9999516090593629,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus pettenkoferi,14.708192339547416,2399.1534242266835,0.00613057597360131,0.9951085387219359,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus pseudointermedius,15.268627532045587,2399.1534543479133,0.006364172956246176,0.9949221589336652,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus saprophyticus,12.378356254113896,2399.153246111429,0.0051594687726500416,0.9958833577886164,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus schleiferi,13.78750904728509,2399.153399152826,0.005746822630080114,0.9954147241886643,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus sciuri,13.989882506782289,2399.1532335027687,0.005831175062693695,0.9953474218127808,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus simulans,15.380430757133945,2399.153188635332,0.006410774780864463,0.9948849768158201,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus warneri,12.701749078517055,2399.1532467163147,0.005294263338909988,0.9957758087545356,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStaphylococcus xylosus,-0.559799098379073,2617.4134141846903,-2.1387492527749857e-4,0.9998293525004792,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStenotrophomonas maltophilia,13.932965373953564,2399.1531774926602,0.005807451356030055,0.9953663502715491,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus agalactiae,13.223425147030417,2399.1531760572284,0.00551170524624935,0.9956023177464538,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus anginosus,12.49143198465812,2399.153194761331,0.005206600400480376,0.9958457526955606,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus bovis,13.828543861863558,2399.1532894902466,0.0057639267663475305,0.995401077288435,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus canis,-0.054540833594712124,2486.565865384304,-2.1934200237355356e-5,0.9999824990402785,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus castoreus,0.2747542996781595,2750.1852236133104,9.990392549530741e-5,0.9999202882004163,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus constellatus,0.017670535707664355,2409.0305577325807,7.335123106240775e-6,0.999994147418522,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus dysgalactiae,12.52651369410868,2399.153183293823,0.005221222963725432,0.9958340857366916,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus gallolyticus,13.909969691980928,2399.153187424545,0.005797866415905301,0.9953739978185401,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus intermedius,0.17900083542574258,2480.289379860375,7.216933511033266e-5,0.999942417201802,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus lutetiensis,0.0841289340761866,2516.214145686982,3.343472741395687e-5,0.9999733229472068,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus massiliensis,0.019104951818634437,3393.191833787294,5.6303777547733105e-6,0.999995507608518,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus mitis,0.1015167762695444,2622.656802049124,3.870760985205068e-5,0.9999691157957212,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus oralis,14.011924194313094,2399.1532920872,0.0058403621979998994,0.9953400916641816,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus parasanguinis,14.926354924703388,2399.1534394175637,0.006221509087108251,0.9950359859783491,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus pneumoniae,11.91678129460796,2399.153176476375,0.004967078138841506,0.9960368613370608,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus pyogenes,10.621566657671107,2399.1531870116182,0.004427214866967838,0.996467605149586,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus salivarius,-0.12980241823071112,2447.4179023657653,-5.30364749335368e-5,0.9999576830155109,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus sanguinis,-0.144597870223055,2652.0589476212836,-5.4522871881392175e-5,0.9999564970423368,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus sanguis,-6.220029750763555e-4,3393.191833719796,-1.833091099934904e-7,0.9999998537404913,Levofloxacin_I,Species+Country+Gender+Age
SpeciesStreptococcus suis,-0.48406465276085847,3393.1918339608515,-1.426576145551467e-4,0.9998861756922516,Levofloxacin_I,Species+Country+Gender+Age
"SpeciesStreptococcus, Beta Hemolytic",-0.3473673659453994,2435.28995718953,-1.426390171403992e-4,0.9998861905308415,Levofloxacin_I,Species+Country+Gender+Age
"SpeciesStreptococcus, viridans group",0.03801166237963813,2938.4092176391496,1.293613638000306e-5,0.9999896784565062,Levofloxacin_I,Species+Country+Gender+Age
CountryAustralia,-0.9517910774890666,0.05067075616590155,-18.78383409895837,1.0241091990853189e-78,Levofloxacin_I,Species+Country+Gender+Age
CountryAustria,-0.03708424129433075,0.056099990588390755,-0.6610382801384089,0.5085877646746162,Levofloxacin_I,Species+Country+Gender+Age
CountryBelgium,-0.11141818573409062,0.037066146734371336,-3.0059284697854185,0.002647712745376507,Levofloxacin_I,Species+Country+Gender+Age
CountryBrazil,0.3279474292999648,0.0421106934608321,7.787747062512625,6.821456540057723e-15,Levofloxacin_I,Species+Country+Gender+Age
CountryCanada,-0.47850138068395465,0.045388248752311615,-10.542406764693354,5.507118193627984e-26,Levofloxacin_I,Species+Country+Gender+Age
CountryChile,0.6009183932086807,0.041804998640993046,14.374319166211706,7.500400939593674e-47,Levofloxacin_I,Species+Country+Gender+Age
CountryChina,0.5560718027896676,0.03489628851099822,15.934984106244169,3.6229282742540966e-57,Levofloxacin_I,Species+Country+Gender+Age
CountryColombia,-0.3903589850944965,0.04638286344348719,-8.416017384741874,3.8949953378658624e-17,Levofloxacin_I,Species+Country+Gender+Age
CountryCosta Rica,-0.8629409883354496,0.1563693232805654,-5.51860793556751,3.4169557427222384e-8,Levofloxacin_I,Species+Country+Gender+Age
CountryCroatia,0.39473146941901643,0.05426674764341872,7.2739105725067,3.4922722307465935e-13,Levofloxacin_I,Species+Country+Gender+Age
CountryCzech Republic,-0.08699075357618549,0.04105587553641531,-2.1188381063516073,0.0341041511151547,Levofloxacin_I,Species+Country+Gender+Age
CountryDenmark,-1.1901124397984255,0.06324925492354365,-18.81622860596612,5.560438722083271e-79,Levofloxacin_I,Species+Country+Gender+Age
CountryDominican Republic,0.11405867515105868,0.17504427832425745,0.6515989910836893,0.5146598987672841,Levofloxacin_I,Species+Country+Gender+Age
CountryFinland,-1.1471537277606845,0.1196972524790077,-9.583793311896365,9.354469248104287e-22,Levofloxacin_I,Species+Country+Gender+Age
CountryFrance,-0.33346538806984893,0.03384239842277735,-9.853479765352942,6.621105852349792e-23,Levofloxacin_I,Species+Country+Gender+Age
CountryGermany,-0.24460302099455697,0.033783423991289765,-7.240326529887021,4.476057636003275e-13,Levofloxacin_I,Species+Country+Gender+Age
CountryGreece,0.37754742198842356,0.03855701981009389,9.791924371955348,1.2195240099552697e-22,Levofloxacin_I,Species+Country+Gender+Age
CountryGuatemala,0.7244426988943237,0.06823161424522822,10.617405244006632,2.473408514058502e-26,Levofloxacin_I,Species+Country+Gender+Age
CountryHong Kong,-0.24341455468725287,0.07485519021664154,-3.2518059734104825,0.00114674274096909,Levofloxacin_I,Species+Country+Gender+Age
CountryHungary,0.3158915588144737,0.04109217556544142,7.687389496119525,1.501674474760513e-14,Levofloxacin_I,Species+Country+Gender+Age
CountryIndia,1.2929583124266746,0.06050373012002782,21.36989421745887,2.5470927079189456e-101,Levofloxacin_I,Species+Country+Gender+Age
CountryIreland,-0.3113643293963346,0.05695258692970551,-5.467079656638603,4.5751048719022505e-8,Levofloxacin_I,Species+Country+Gender+Age
CountryIsrael,0.243033884187573,0.04179528489548056,5.814863681282214,6.068331737875752e-9,Levofloxacin_I,Species+Country+Gender+Age
CountryItaly,0.5352913836037054,0.03241106774332785,16.51569728719908,2.8287261662144673e-61,Levofloxacin_I,Species+Country+Gender+Age
CountryJapan,-0.047302730234175194,0.05044461183606955,-0.9377162101652291,0.34839027104352716,Levofloxacin_I,Species+Country+Gender+Age
CountryJordan,0.2608661722257741,0.09519390451354606,2.7403663455011755,0.006137073675534997,Levofloxacin_I,Species+Country+Gender+Age
CountryKenya,0.285763085546459,0.10464267081276651,2.730846635764534,0.006317186117039219,Levofloxacin_I,Species+Country+Gender+Age
"CountryKorea, South",0.5768621878444998,0.04161382260949345,13.86227343875155,1.0722361117133124e-43,Levofloxacin_I,Species+Country+Gender+Age
CountryKuwait,0.29685898987373827,0.04282697839159493,6.931588475828562,4.16141054251238e-12,Levofloxacin_I,Species+Country+Gender+Age
CountryLatvia,-0.22497906422784292,0.08065915623098187,-2.7892563565080604,0.005282922954523174,Levofloxacin_I,Species+Country+Gender+Age
CountryLithuania,-0.2033034023587277,0.086085206824676,-2.361653178957706,0.018193653968257388,Levofloxacin_I,Species+Country+Gender+Age
CountryMalaysia,-0.06680366398079288,0.06059743431591974,-1.1024173669221287,0.27028026474291805,Levofloxacin_I,Species+Country+Gender+Age
CountryMexico,0.6721869468560966,0.03682095293091696,18.25555542023168,1.869004261558528e-74,Levofloxacin_I,Species+Country+Gender+Age
CountryMorocco,0.3118781448244108,0.07956000977905535,3.92003653205325,8.853554679568874e-5,Levofloxacin_I,Species+Country+Gender+Age
CountryNetherlands,-0.8856709186091876,0.05777885388682806,-15.328634249892856,4.922273102749276e-53,Levofloxacin_I,Species+Country+Gender+Age
CountryNigeria,1.039755905098702,0.07156276444984928,14.529286467508618,7.903943867210442e-48,Levofloxacin_I,Species+Country+Gender+Age
CountryPakistan,1.005227619199234,0.0922467881840081,10.897155759982333,1.1891653299283403e-27,Levofloxacin_I,Species+Country+Gender+Age
CountryPanama,0.645997974509108,0.07669416584245588,8.423039320045651,3.668412901916027e-17,Levofloxacin_I,Species+Country+Gender+Age
CountryPhilippines,-0.1585642031265204,0.0437655765993866,-3.6230347100863454,2.9116673236320343e-4,Levofloxacin_I,Species+Country+Gender+Age
CountryPoland,0.5229009710676803,0.04625481507394807,11.30479000362909,1.2425105120479656e-29,Levofloxacin_I,Species+Country+Gender+Age
CountryPortugal,0.2788378860715193,0.03759546314454891,7.416796143710998,1.1998741120874625e-13,Levofloxacin_I,Species+Country+Gender+Age
CountryRomania,0.46541993662271386,0.05426065396308745,8.577484837158998,9.697015845399074e-18,Levofloxacin_I,Species+Country+Gender+Age
CountryRussia,0.6590614984800698,0.03834537639181264,17.187508912307617,3.293838643704537e-66,Levofloxacin_I,Species+Country+Gender+Age
CountrySaudi Arabia,0.34845156276042694,0.10632604369517876,3.27719861146519,0.001048425929736662,Levofloxacin_I,Species+Country+Gender+Age
CountrySerbia,0.9112306154825431,0.17612291521980225,5.173833367142049,2.2933937156361631e-7,Levofloxacin_I,Species+Country+Gender+Age
CountrySingapore,-0.38595471745953736,0.1128240852880046,-3.4208539468706145,6.24248467683433e-4,Levofloxacin_I,Species+Country+Gender+Age
CountrySouth Africa,0.011477695112084497,0.043426958429218065,0.26429884862399655,0.7915496474104993,Levofloxacin_I,Species+Country+Gender+Age
CountrySpain,0.16323157040451264,0.032526901241800084,5.018356012184307,5.211553214955961e-7,Levofloxacin_I,Species+Country+Gender+Age
CountrySweden,-1.021840798845132,0.08691659315365005,-11.756567552512495,6.533682386609343e-32,Levofloxacin_I,Species+Country+Gender+Age
CountrySwitzerland,-0.9344703075798032,0.06517550678091477,-14.337752842045296,1.2710480777737858e-46,Levofloxacin_I,Species+Country+Gender+Age
CountryTaiwan,0.008464708833417035,0.04312615167387569,0.19627786168884293,0.8443926881759638,Levofloxacin_I,Species+Country+Gender+Age
CountryThailand,0.5535948365726688,0.043380562270263524,12.761356875084735,2.694659425283395e-37,Levofloxacin_I,Species+Country+Gender+Age
CountryTurkey,0.1314196639834192,0.04464662328711915,2.943552150366871,0.0032446915195470678,Levofloxacin_I,Species+Country+Gender+Age
CountryUkraine,1.0506378791950737,0.11366295338616432,9.243450463807525,2.38673726893601e-20,Levofloxacin_I,Species+Country+Gender+Age
CountryUnited Kingdom,-0.5953278171386733,0.04280544743276539,-13.907758307485421,5.683291573836466e-44,Levofloxacin_I,Species+Country+Gender+Age
CountryUnited States,0.015131356450091381,0.030423455140294396,0.49735825139895534,0.6189364404992544,Levofloxacin_I,Species+Country+Gender+Age
CountryVenezuela,0.028191662804105417,0.04356731221686693,0.6470829015977514,0.5175782907827767,Levofloxacin_I,Species+Country+Gender+Age
CountryVietnam,0.9648685110330404,0.17399299615501895,5.5454445429136205,2.9320825992676738e-8,Levofloxacin_I,Species+Country+Gender+Age
GenderMale,0.14742718573264524,0.008429065971917355,17.49033478013105,1.6975712581792033e-68,Levofloxacin_I,Species+Country+Gender+Age
`Age Group`13 to 18 Years,0.3706070228424579,0.03998796554034827,9.267963944515046,1.8973301311874454e-20,Levofloxacin_I,Species+Country+Gender+Age
`Age Group`19 to 64 Years,0.9846852164831382,0.0242055828501623,40.68008701044502,0,Levofloxacin_I,Species+Country+Gender+Age
`Age Group`3 to 12 Years,0.05258493180179931,0.036666152065989256,1.4341546314202949,0.15152814060304534,Levofloxacin_I,Species+Country+Gender+Age
`Age Group`65 to 84 Years,1.2597870840746506,0.0245338206042361,51.34899714140451,0,Levofloxacin_I,Species+Country+Gender+Age
`Age Group`85 and Over,1.4093345478631665,0.02765433039373214,50.96252658435702,0,Levofloxacin_I,Species+Country+Gender+Age
`Age Group`Unknown,0.8540945209200386,0.06084635176457289,14.036906012454235,9.2670974430228e-45,Levofloxacin_I,Species+Country+Gender+Age
SpeciesEnterococcus casseliflavus,-0.00826641500611716,10824.302693615693,-7.636903032093507e-7,0.9999993906632978,Linezolid_I,Species+Country+Gender
SpeciesEnterococcus durans,0.15575210294881978,15266.964825279907,1.0201903569654959e-5,0.9999918600586511,Linezolid_I,Species+Country+Gender
SpeciesEnterococcus faecalis,17.29269932422737,6147.438849089636,0.0028129924914646717,0.9977555596814216,Linezolid_I,Species+Country+Gender
SpeciesEnterococcus faecium,18.03158053410053,6147.438848973067,0.002933185831870896,0.9976596596666688,Linezolid_I,Species+Country+Gender
SpeciesEnterococcus gallinarum,-0.0952798796505607,10290.35790994436,-9.259141468586283e-6,0.9999926122739761,Linezolid_I,Species+Country+Gender
SpeciesEnterococcus hirae,0.1844844119946718,16228.31095933961,1.1368059957496598e-5,0.9999909296004739,Linezolid_I,Species+Country+Gender
SpeciesEnterococcus mundtii,0.650683337013031,79699.44381935257,8.164214275922369e-6,0.9999934858994782,Linezolid_I,Species+Country+Gender
SpeciesEnterococcus raffinosus,0.4591726217842378,12590.013565059644,3.647117768471304e-5,0.9999709002104176,Linezolid_I,Species+Country+Gender
"SpeciesEnterococcus, non-speciated",-1.567556426102993,14342.31009912833,-1.092959512985473e-4,0.9999127944480742,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus argenteus,16.717333068105617,46238.13692410574,3.615485869498825e-4,0.9997115259707774,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus aureus,15.459842449934007,6147.438849668804,0.002514842819586064,0.9979934478564578,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus auricularis,0.4107301429054218,44828.05454629784,9.162345925166683e-6,0.9999926895056457,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus capitis,19.610324824393416,6147.438867249744,0.00318999916027904,0.9974547532378186,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus caprae,0.7505071330696756,11090.337258395237,6.767216501928755e-5,0.9999460054243762,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus Coagulase Negative,18.222233737328388,6147.438939630716,0.00296419922446973,0.9976349146671136,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus cohnii,0.5468949446053294,13370.914562793138,4.0901835251207e-5,0.9999673650571537,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus condimenti,-0.3354271777141845,79699.44338607196,-4.2086514467778925e-6,0.9999966419819888,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus epidermidis,19.052326918619272,6147.438846583182,0.00309923000359878,0.9975271761884243,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus haemolyticus,16.28047522284367,6147.438872774799,0.00264833462516319,0.9978869371607993,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus hominis,18.387597723645822,6147.438873899249,0.0029910989114045115,0.9976134519173674,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus intermedius,0.5234110577611095,32608.7103992456,1.6051265178926505e-5,0.9999871929433329,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus lugdunensis,0.524701626415467,7060.295183021724,7.431723643470963e-5,0.9999407034245018,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus pasteuri,0.21597598762307,28043.483685706837,7.70146783629269e-6,0.999993855117718,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus pettenkoferi,0.33490307414007237,30347.272076958456,1.103568957667044e-5,0.9999911947936692,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus pseudointermedius,0.7213366528101116,33662.22479758127,2.142866840048973e-5,0.999982902396326,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus saprophyticus,0.34315359700909626,8041.825883015596,4.2671105045166364e-5,0.9999659533841024,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus schleiferi,0.31507998832385486,19811.251618829872,1.5904093006641883e-5,0.999987310369737,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus sciuri,0.8133572367890544,12428.177848717654,6.544460875034685e-5,0.9999477827571276,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus simulans,0.666884427780795,10078.307147013074,6.617028217664915e-5,0.9999472037535058,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus warneri,18.74334526936063,6147.438928709809,0.0030489681128551497,0.9975672791855524,Linezolid_I,Species+Country+Gender
SpeciesStaphylococcus xylosus,2.5415681109942625,30987.56772288147,8.201896107894741e-5,0.9999345583373354,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus agalactiae,0.17754923046732646,6195.591542643632,2.8657349220856958e-5,0.9999771347435062,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus anginosus,0.42651645418769435,6864.695444099056,6.213188300353968e-5,0.9999504259298497,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus bovis,0.3768975197521965,15245.578545231363,2.4721759074868665e-5,0.9999802748901203,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus canis,0.090281521277484,21452.308367740086,4.208475830659281e-6,0.9999966421221103,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus castoreus,-0.15689349150853102,42808.06397544285,-3.6650452493841834e-6,0.9999970757169809,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus constellatus,0.386131296325847,9258.077048076702,4.1707505167724105e-5,0.9999667222255667,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus dysgalactiae,0.40198970999159545,6456.567136665522,6.226059475301949e-5,0.9999503232327323,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus gallolyticus,0.2977041471427831,7745.371014574014,3.843639595606337e-5,0.9999693321931014,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus intermedius,0.2857862458257876,20763.15173686483,1.3764107176386719e-5,0.999989017831391,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus lutetiensis,0.6457267630998336,25293.69955344814,2.5529154473245314e-5,0.9999796306817976,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus massiliensis,16.492694127529695,79711.5614408139,2.069046676469332e-4,0.9998349139613043,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus mitis,0.5936558775998498,33208.52331564182,1.7876611734802045e-5,0.9999857365274981,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus oralis,0.16620248583924366,16999.835089164928,9.776711654407461e-6,0.9999921993127157,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus parasanguinis,-0.31891458824541447,34574.383413807234,-9.22401375690351e-6,0.9999926403018349,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus pneumoniae,0.1809362514843783,6169.326153330153,2.932836536559351e-5,0.9999765993500845,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus pyogenes,0.19532777109469907,6204.484444232721,3.148170856907585e-5,0.9999748812307891,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus salivarius,0.3634164058380896,16976.592410218447,2.140691117843792e-5,0.9999829197560776,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus sanguinis,0.30481543729690735,39811.58433779593,7.656450813677481e-6,0.9999938910361053,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus sanguis,-0.7640082357008933,79699.44327155815,-9.586117598057805e-6,0.9999923513847706,Linezolid_I,Species+Country+Gender
SpeciesStreptococcus suis,0.3037254458186662,79699.4432061822,3.8108854165132552e-6,0.9999969593533632,Linezolid_I,Species+Country+Gender
"SpeciesStreptococcus, Beta Hemolytic",-0.15901195011266225,15285.72130963675,-1.0402646161840891e-5,0.9999916998892361,Linezolid_I,Species+Country+Gender
"SpeciesStreptococcus, viridans group",0.11653457808817158,56435.40248528026,2.0649197658963565e-6,0.9999983524323995,Linezolid_I,Species+Country+Gender
CountryAustralia,-15.065572363783282,1337.9188763238067,-0.011260452805015267,0.9910156484256286,Linezolid_I,Species+Country+Gender
CountryAustria,0.6373286519736495,1.417857171122348,0.4495013072925763,0.6530700652454391,Linezolid_I,Species+Country+Gender
CountryBelgium,-0.02297827048630342,1.2264302279638788,-0.01873589704687235,0.985051791573121,Linezolid_I,Species+Country+Gender
CountryBrazil,1.482353865765635,1.1583058780976185,1.2797602893980191,0.20062945382977787,Linezolid_I,Species+Country+Gender
CountryCanada,0.39302777556453905,1.41788811927592,0.27719237521028706,0.7816323940344114,Linezolid_I,Species+Country+Gender
CountryChile,0.1129647334710608,1.4161807691173336,0.07976717092512745,0.9364224349029103,Linezolid_I,Species+Country+Gender
CountryChina,1.3665432744329056,1.0939962975143367,1.2491297068717888,0.21161763676937959,Linezolid_I,Species+Country+Gender
CountryColombia,0.9573593833780804,1.2271578293947727,0.7801436461113112,0.43530632836218863,Linezolid_I,Species+Country+Gender
CountryCosta Rica,-15.788707065707866,6344.237670420015,-0.002488668912787214,0.9980143315472345,Linezolid_I,Species+Country+Gender
